date,n_d_m_y_normalized
2015-06-27,0.9705708787684412
2015-06-28,1.029993585631815
2015-06-29,1.148838999358563
2015-06-30,1.4657601026298905
2015-07-01,1.464297719087635
2015-07-02,1.5013685474189675
2015-07-03,1.4828331332533013
2015-07-04,1.5755102040816327
2015-07-05,1.6496518607442978
2015-07-06,1.8535414165666266
2015-07-07,1.6496518607442978
2015-07-08,1.7793997599039615
2015-07-09,1.6311164465786314
2015-07-10,1.723793517406963
2015-07-11,1.5384393757503
2015-07-12,1.7052581032412966
2015-07-13,1.6867226890756304
2015-07-14,1.464297719087635
2015-07-15,1.4457623049219688
2015-07-16,1.4272268907563024
2015-07-17,1.3530852340936375
2015-07-18,1.4272268907563024
2015-07-19,1.3716206482593036
2015-07-20,1.4086914765906362
2015-07-21,1.4457623049219688
2015-07-22,1.3716206482593036
2015-07-23,1.260408163265306
2015-07-24,1.3716206482593036
2015-07-25,1.334549819927971
2015-07-26,1.4272268907563024
2015-07-27,1.4828331332533013
2015-07-28,1.594045618247299
2015-07-29,1.3160144057623049
2015-07-30,1.2974789915966385
2015-07-31,1.2789435774309723
2015-08-01,2.2247838616714697
2015-08-02,1.735331412103746
2015-08-03,1.601844380403458
2015-08-04,1.601844380403458
2015-08-05,1.446109510086455
2015-08-06,1.3571181556195961
2015-08-07,1.2903746397694522
2015-08-08,1.3126224783861669
2015-08-09,1.3348703170028815
2015-08-10,1.3571181556195961
2015-08-11,1.4238616714697405
2015-08-12,1.3571181556195961
2015-08-13,1.446109510086455
2015-08-14,1.2458789625360227
2015-08-15,1.223631123919308
2015-08-16,1.379365994236311
2015-08-17,1.379365994236311
2015-08-18,1.512853025936599
2015-08-19,1.9355619596541782
2015-08-20,1.6240922190201725
2015-08-21,1.535100864553314
2015-08-22,1.446109510086455
2015-08-23,1.512853025936599
2015-08-24,1.7798270893371755
2015-08-25,1.8688184438040343
2015-08-26,1.4906051873198845
2015-08-27,1.4016138328530257
2015-08-28,1.4683573487031696
2015-08-29,1.3348703170028815
2015-08-30,1.4016138328530257
2015-08-31,1.2903746397694522
2015-09-01,1.0181449275362318
2015-09-02,1.096463768115942
2015-09-03,1.0069565217391303
2015-09-04,1.0852753623188405
2015-09-05,0.973391304347826
2015-09-06,0.9957681159420287
2015-09-07,0.9622028985507245
2015-09-08,1.0517101449275361
2015-09-09,1.0628985507246376
2015-09-10,0.9622028985507245
2015-09-11,0.9286376811594201
2015-09-12,1.0293333333333332
2015-09-13,1.096463768115942
2015-09-14,1.0628985507246376
2015-09-15,0.9957681159420287
2015-09-16,1.1076521739130434
2015-09-17,1.0628985507246376
2015-09-18,1.1076521739130434
2015-09-19,0.9398260869565217
2015-09-20,1.0069565217391303
2015-09-21,0.9957681159420287
2015-09-22,1.096463768115942
2015-09-23,1.1188405797101448
2015-09-24,1.0293333333333332
2015-09-25,1.0405217391304347
2015-09-26,0.9957681159420287
2015-09-27,1.0293333333333332
2015-09-28,0.9622028985507245
2015-09-29,1.0181449275362318
2015-09-30,1.0405217391304347
2015-10-01,0.8443209323173465
2015-10-02,0.8858449125952488
2015-10-03,0.8443209323173465
2015-10-04,0.816638278798745
2015-10-05,0.8996862393545494
2015-10-06,0.9965755266696548
2015-10-07,0.8996862393545494
2015-10-08,0.9550515463917525
2015-10-09,0.872003585835948
2015-10-10,0.8996862393545494
2015-10-11,0.8443209323173465
2015-10-12,0.927368892873151
2015-10-13,0.927368892873151
2015-10-14,0.8581622590766471
2015-10-15,0.8996862393545494
2015-10-16,0.9412102196324517
2015-10-17,0.9688928731510533
2015-10-18,0.8996862393545494
2015-10-19,0.927368892873151
2015-10-20,1.0657821604661586
2015-10-21,1.0519408337068579
2015-10-22,1.204195428059166
2015-10-23,1.0519408337068579
2015-10-24,1.0242581801882562
2015-10-25,1.0242581801882562
2015-10-26,1.107306140744061
2015-10-27,1.1903541012998655
2015-10-28,1.1488301210219631
2015-10-29,1.3564500224114746
2015-10-30,1.3841326759300763
2015-10-31,1.1626714477812639
2015-11-01,1.5344099378881988
2015-11-02,1.630310559006211
2015-11-03,2.3655486542443063
2015-11-04,3.1966873706004137
2015-11-05,2.845051759834368
2015-11-06,1.9819461697722567
2015-11-07,1.6942443064182193
2015-11-08,1.5024430641821946
2015-11-09,1.7581780538302276
2015-11-10,1.630310559006211
2015-11-11,1.5663768115942027
2015-11-12,1.4385093167701861
2015-11-13,1.4385093167701861
2015-11-14,1.150807453416149
2015-11-15,1.1827743271221531
2015-11-16,1.2467080745341614
2015-11-17,1.4065424430641822
2015-11-18,1.342608695652174
2015-11-19,1.31064182194617
2015-11-20,1.374575569358178
2015-11-21,1.4065424430641822
2015-11-22,1.2147412008281573
2015-11-23,1.2786749482401656
2015-11-24,1.2786749482401656
2015-11-25,1.2147412008281573
2015-11-26,1.342608695652174
2015-11-27,1.2467080745341614
2015-11-28,1.150807453416149
2015-11-29,1.1827743271221531
2015-11-30,1.4065424430641822
2015-12-01,1.2819810633648945
2015-12-02,1.3494537509104152
2015-12-03,1.248244719592134
2015-12-04,1.1807720320466133
2015-12-05,1.1470356882738528
2015-12-06,1.2145083758193735
2015-12-07,1.3157174071376547
2015-12-08,1.7205535324107795
2015-12-09,3.3736343772760375
2015-12-10,2.3278077203204663
2015-12-11,1.8892352512745814
2015-12-12,1.6868171886380188
2015-12-13,1.4843991260014568
2015-12-14,1.4506627822286962
2015-12-15,1.6868171886380188
2015-12-16,1.518135469774217
2015-12-17,1.5518718135469773
2015-12-18,1.4843991260014568
2015-12-19,1.2145083758193735
2015-12-20,1.3831900946831757
2015-12-21,1.416926438455936
2015-12-22,1.2819810633648945
2015-12-23,1.4506627822286962
2015-12-24,1.3494537509104152
2015-12-25,1.2819810633648945
2015-12-26,1.4506627822286962
2015-12-27,1.3157174071376547
2015-12-28,1.3157174071376547
2015-12-29,1.3494537509104152
2015-12-30,1.3494537509104152
2015-12-31,1.248244719592134
2016-01-01,1.1350988822012038
2016-01-02,1.2944110060189167
2016-01-03,1.393981083404987
2016-01-04,1.374067067927773
2016-01-05,1.5134651762682718
2016-01-06,1.393981083404987
2016-01-07,1.7325193465176267
2016-01-08,1.6130352536543422
2016-01-09,1.393981083404987
2016-01-10,1.2744969905417023
2016-01-11,1.5134651762682718
2016-01-12,1.2346689595872742
2016-01-13,1.4935511607910574
2016-01-14,1.4537231298366293
2016-01-15,1.9117454858125538
2016-01-16,1.9914015477214098
2016-01-17,1.7126053310404126
2016-01-18,1.7126053310404126
2016-01-19,1.6329492691315561
2016-01-20,1.7126053310404126
2016-01-21,1.6528632846087703
2016-01-22,1.5732072226999139
2016-01-23,1.5333791917454858
2016-01-24,1.2744969905417023
2016-01-25,1.4935511607910574
2016-01-26,1.4736371453138435
2016-01-27,1.413895098882201
2016-01-28,1.4537231298366293
2016-01-29,1.4537231298366293
2016-01-30,1.2744969905417023
2016-01-31,1.2346689595872742
2016-02-01,1.5659098497495822
2016-02-02,1.430584307178631
2016-02-03,1.5272454090150247
2016-02-04,1.4499165275459096
2016-02-05,1.4499165275459096
2016-02-06,1.430584307178631
2016-02-07,1.4499165275459096
2016-02-08,1.411252086811352
2016-02-09,1.5465776293823037
2016-02-10,1.6239065108514186
2016-02-11,1.7398998330550914
2016-02-12,1.585242070116861
2016-02-13,1.430584307178631
2016-02-14,1.4499165275459096
2016-02-15,1.7398998330550914
2016-02-16,1.7398998330550914
2016-02-17,1.7398998330550914
2016-02-18,1.9332220367278796
2016-02-19,1.8558931552587643
2016-02-20,1.6045742904841402
2016-02-21,1.7205676126878129
2016-02-22,1.7012353923205341
2016-02-23,1.6045742904841402
2016-02-24,1.7205676126878129
2016-02-25,1.6045742904841402
2016-02-26,1.6625709515859766
2016-02-27,1.5465776293823037
2016-02-28,1.4692487479131884
2016-02-29,1.585242070116861
2016-03-01,1.5609404388714732
2016-03-02,1.597241379310345
2016-03-03,1.7061442006269592
2016-03-04,1.5064890282131662
2016-03-05,1.8150470219435735
2016-03-06,1.3975862068965514
2016-03-07,1.633542319749216
2016-03-08,1.5427899686520377
2016-03-09,1.633542319749216
2016-03-10,1.4883385579937303
2016-03-11,1.379435736677116
2016-03-12,1.4338871473354229
2016-03-13,1.379435736677116
2016-03-14,1.651692789968652
2016-03-15,1.5064890282131662
2016-03-16,1.5246394984326017
2016-03-17,1.4520376175548588
2016-03-18,1.36128526645768
2016-03-19,1.4157366771159874
2016-03-20,1.4701880877742945
2016-03-21,1.4883385579937303
2016-03-22,1.5246394984326017
2016-03-23,1.4883385579937303
2016-03-24,1.379435736677116
2016-03-25,1.3431347962382443
2016-03-26,1.2886833855799373
2016-03-27,1.379435736677116
2016-03-28,1.379435736677116
2016-03-29,1.5064890282131662
2016-03-30,1.579090909090909
2016-03-31,1.5064890282131662
2016-04-01,1.441412952060555
2016-04-02,1.4024558452481073
2016-04-03,1.3634987384356598
2016-04-04,1.4998486122792256
2016-04-05,1.6167199327165682
2016-04-06,1.577762825904121
2016-04-07,1.5388057190916733
2016-04-08,1.4608915054667784
2016-04-09,1.3634987384356598
2016-04-10,1.4998486122792256
2016-04-11,1.4998486122792256
2016-04-12,1.577762825904121
2016-04-13,1.6556770395290155
2016-04-14,1.3634987384356598
2016-04-15,1.285584524810765
2016-04-16,1.3440201850294362
2016-04-17,1.3829772918418834
2016-04-18,1.4024558452481073
2016-04-19,1.5193271656854495
2016-04-20,1.4998486122792256
2016-04-21,1.6361984861227916
2016-04-22,1.7530698065601342
2016-04-23,1.4803700588730022
2016-04-24,1.7141126997476868
2016-04-25,1.6751555929352393
2016-04-26,1.6946341463414631
2016-04-27,1.8115054667788053
2016-04-28,1.9478553406223713
2016-04-29,1.7141126997476868
2016-04-30,1.5972413793103444
2016-05-01,1.4550785340314136
2016-05-02,5.389179755671901
2016-05-03,3.3412914485165794
2016-05-04,2.263455497382199
2016-05-05,2.263455497382199
2016-05-06,2.047888307155323
2016-05-07,1.9401047120418844
2016-05-08,1.8862129144851656
2016-05-09,1.9939965095986039
2016-05-10,1.8862129144851656
2016-05-11,1.8862129144851656
2016-05-12,1.7784293193717275
2016-05-13,1.7245375218150085
2016-05-14,1.4550785340314136
2016-05-15,1.4011867364746944
2016-05-16,1.4011867364746944
2016-05-17,1.7784293193717275
2016-05-18,1.7245375218150085
2016-05-19,1.7784293193717275
2016-05-20,1.7784293193717275
2016-05-21,1.5628621291448517
2016-05-22,1.5089703315881322
2016-05-23,1.6167539267015705
2016-05-24,1.5628621291448517
2016-05-25,1.7245375218150085
2016-05-26,1.4550785340314136
2016-05-27,1.9939965095986039
2016-05-28,2.2095636998254795
2016-05-29,2.3173472949389176
2016-05-30,2.4251308900523556
2016-05-31,2.2095636998254795
2016-06-01,2.167017543859649
2016-06-02,2.012230576441102
2016-06-03,2.128320802005012
2016-06-04,2.2444110275689217
2016-06-05,2.167017543859649
2016-06-06,2.205714285714285
2016-06-07,2.167017543859649
2016-06-08,2.012230576441102
2016-06-09,2.0509273182957393
2016-06-10,1.8961403508771926
2016-06-11,1.9735338345864657
2016-06-12,2.902255639097744
2016-06-13,3.444010025062656
2016-06-14,2.9796491228070168
2016-06-15,2.5926817042606514
2016-06-16,3.444010025062656
2016-06-17,3.444010025062656
2016-06-18,2.8248621553884705
2016-06-19,2.4378947368421047
2016-06-20,2.6700751879699243
2016-06-21,3.1731328320801997
2016-06-22,2.6700751879699243
2016-06-23,2.902255639097744
2016-06-24,3.8696741854636585
2016-06-25,2.902255639097744
2016-06-26,2.3991979949874684
2016-06-27,2.515288220551378
2016-06-28,2.515288220551378
2016-06-29,2.205714285714285
2016-06-30,2.2831077694235584
2016-07-01,1.8321298174442189
2016-07-02,1.5972413793103446
2016-07-03,1.6911967545638942
2016-07-04,1.6677079107505068
2016-07-05,1.5737525354969573
2016-07-06,1.6677079107505068
2016-07-07,1.7616632860040566
2016-07-08,1.6677079107505068
2016-07-09,2.348884381338742
2016-07-10,1.7381744421906689
2016-07-11,1.620730223123732
2016-07-12,1.5737525354969573
2016-07-13,1.4563083164300201
2016-07-14,1.4328194726166326
2016-07-15,1.4563083164300201
2016-07-16,1.3858417849898579
2016-07-17,1.338864097363083
2016-07-18,1.4093306288032452
2016-07-19,1.3858417849898579
2016-07-20,1.338864097363083
2016-07-21,1.4328194726166326
2016-07-22,1.1979310344827585
2016-07-23,1.1979310344827585
2016-07-24,1.3153752535496956
2016-07-25,1.2214198782961458
2016-07-26,1.3858417849898579
2016-07-27,1.4797971602434077
2016-07-28,1.338864097363083
2016-07-29,1.1509533468559836
2016-07-30,1.291886409736308
2016-07-31,1.3623529411764703
2016-08-01,1.571870036101083
2016-08-02,1.9063104693140793
2016-08-03,3.3444043321299635
2016-08-04,2.1738628158844766
2016-08-05,1.638758122743682
2016-08-06,1.5384259927797832
2016-08-07,1.6722021660649817
2016-08-08,1.638758122743682
2016-08-09,1.571870036101083
2016-08-10,1.4046498194945847
2016-08-11,1.2708736462093861
2016-08-12,1.3043176895306856
2016-08-13,1.3043176895306856
2016-08-14,1.2708736462093861
2016-08-15,1.3043176895306856
2016-08-16,1.3377617328519853
2016-08-17,1.3043176895306856
2016-08-18,1.3043176895306856
2016-08-19,1.371205776173285
2016-08-20,1.170541516245487
2016-08-21,1.3043176895306856
2016-08-22,1.3043176895306856
2016-08-23,1.4380938628158844
2016-08-24,1.4046498194945847
2016-08-25,1.4380938628158844
2016-08-26,1.4380938628158844
2016-08-27,1.2708736462093861
2016-08-28,1.2374296028880865
2016-08-29,1.3377617328519853
2016-08-30,1.3377617328519853
2016-08-31,1.4046498194945847
2016-09-01,1.5625187406296848
2016-09-02,1.4236281859070463
2016-09-03,1.4236281859070463
2016-09-04,1.649325337331334
2016-09-05,1.649325337331334
2016-09-06,1.5798800599700147
2016-09-07,1.545157421289355
2016-09-08,1.6840479760119935
2016-09-09,1.6146026986506743
2016-09-10,1.545157421289355
2016-09-11,1.4757121439280356
2016-09-12,1.7361319340329833
2016-09-13,1.6840479760119935
2016-09-14,1.5625187406296848
2016-09-15,1.649325337331334
2016-09-16,1.545157421289355
2016-09-17,1.4409895052473762
2016-09-18,1.319460269865067
2016-09-19,1.4930734632683655
2016-09-20,1.545157421289355
2016-09-21,1.631964017991004
2016-09-22,1.649325337331334
2016-09-23,1.5104347826086952
2016-09-24,1.5798800599700147
2016-09-25,1.3889055472263867
2016-09-26,1.5277961019490252
2016-09-27,1.4930734632683655
2016-09-28,1.4409895052473762
2016-09-29,1.4757121439280356
2016-09-30,1.4930734632683655
2016-10-01,1.312878653675819
2016-10-02,1.2718511957484495
2016-10-03,1.374419840566873
2016-10-04,1.3949335695305576
2016-10-05,1.374419840566873
2016-10-06,1.4154472984942423
2016-10-07,1.4769884853852964
2016-10-08,1.2923649247121345
2016-10-09,1.312878653675819
2016-10-10,1.374419840566873
2016-10-11,1.6410983170947737
2016-10-12,1.559043401240035
2016-10-13,1.4769884853852964
2016-10-14,1.5385296722763504
2016-10-15,1.374419840566873
2016-10-16,1.5180159433126656
2016-10-17,1.4769884853852964
2016-10-18,1.435961027457927
2016-10-19,1.4769884853852964
2016-10-20,1.3949335695305576
2016-10-21,1.374419840566873
2016-10-22,1.4154472984942423
2016-10-23,1.5180159433126656
2016-10-24,1.4975022143489811
2016-10-25,1.4564747564216116
2016-10-26,1.559043401240035
2016-10-27,1.6410983170947737
2016-10-28,1.764180690876882
2016-10-29,2.051372896368467
2016-10-30,1.8052081488042513
2016-10-31,1.7436669619131973
2016-11-01,2.2177454545454545
2016-11-02,2.0493090909090905
2016-11-03,2.1335272727272723
2016-11-04,2.0493090909090905
2016-11-05,2.0493090909090905
2016-11-06,1.9370181818181815
2016-11-07,1.8527999999999998
2016-11-08,1.9089454545454543
2016-11-09,2.807272727272727
2016-11-10,1.9370181818181815
2016-11-11,1.9370181818181815
2016-11-12,1.9089454545454543
2016-11-13,1.9089454545454543
2016-11-14,1.9089454545454543
2016-11-15,2.0212363636363637
2016-11-16,2.105454545454545
2016-11-17,2.2177454545454545
2016-11-18,2.2177454545454545
2016-11-19,2.077381818181818
2016-11-20,1.993163636363636
2016-11-21,2.0212363636363637
2016-11-22,2.077381818181818
2016-11-23,2.2458181818181813
2016-11-24,2.2177454545454545
2016-11-25,1.9650909090909088
2016-11-26,1.8527999999999998
2016-11-27,1.9650909090909088
2016-11-28,2.0493090909090905
2016-11-29,2.1616
2016-11-30,1.9650909090909088
2016-12-01,2.2307910942681195
2016-12-02,2.3405021316911414
2016-12-03,2.084509711037423
2016-12-04,1.9382283278067265
2016-12-05,2.303931785883467
2016-12-06,2.084509711037423
2016-12-07,2.1576504026527714
2016-12-08,2.303931785883467
2016-12-09,2.1576504026527714
2016-12-10,2.011369019422075
2016-12-11,2.011369019422075
2016-12-12,2.121080056845097
2016-12-13,2.2307910942681195
2016-12-14,2.1942207484604452
2016-12-15,2.0479393652297486
2016-12-16,2.0479393652297486
2016-12-17,2.0479393652297486
2016-12-18,1.9382283278067265
2016-12-19,2.2307910942681195
2016-12-20,2.2307910942681195
2016-12-21,2.7062055897678823
2016-12-22,3.2181904310753198
2016-12-23,3.657034580767409
2016-12-24,2.9256276646139265
2016-12-25,2.9621980104216012
2016-12-26,2.8890573188062527
2016-12-27,3.108479393652297
2016-12-28,3.657034580767409
2016-12-29,3.6204642349597345
2016-12-30,3.1816200852676455
2016-12-31,2.5599242065371857
2017-01-01,2.5408667032364236
2017-01-02,4.065386725178278
2017-01-03,3.811300054854635
2017-01-04,4.217838727372463
2017-01-05,5.081733406472847
2017-01-06,4.471925397696105
2017-01-07,3.811300054854635
2017-01-08,3.6588480526604497
2017-01-09,3.4047613823368073
2017-01-10,3.150674712013165
2017-01-11,3.506396050466265
2017-01-12,3.760482720789907
2017-01-13,2.9474053757542515
2017-01-14,2.8457707076247947
2017-01-15,2.6933187054306087
2017-01-16,2.5408667032364236
2017-01-17,2.7441360394953374
2017-01-18,2.6933187054306087
2017-01-19,2.591684037301152
2017-01-20,2.4392320351069667
2017-01-21,2.388414701042238
2017-01-22,2.286780032912781
2017-01-23,2.4392320351069667
2017-01-24,2.4900493691716954
2017-01-25,2.3375973669775094
2017-01-26,2.2359626988480525
2017-01-27,2.286780032912781
2017-01-28,2.1851453647833243
2017-01-29,2.2359626988480525
2017-01-30,2.3375973669775094
2017-01-31,2.4392320351069667
2017-02-01,2.6925759840558046
2017-02-02,2.7695067264573985
2017-02-03,2.8464374688589933
2017-02-04,2.6156452416542098
2017-02-05,2.577179870453413
2017-02-06,2.6925759840558046
2017-02-07,2.6156452416542098
2017-02-08,2.807972097658196
2017-02-09,2.9233682112605877
2017-02-10,2.807972097658196
2017-02-11,2.6156452416542098
2017-02-12,2.4233183856502243
2017-02-13,2.461783756851021
2017-02-14,2.461783756851021
2017-02-15,2.461783756851021
2017-02-16,2.6156452416542098
2017-02-17,2.6156452416542098
2017-02-18,2.538714499252616
2017-02-19,2.1540607872446436
2017-02-20,2.538714499252616
2017-02-21,2.961833582461385
2017-02-22,2.961833582461385
2017-02-23,3.3464872944693567
2017-02-24,3.846537120079721
2017-02-25,3.1541604384653703
2017-02-26,2.807972097658196
2017-02-27,2.88490284005979
2017-02-28,3.0002989536621816
2017-03-01,3.0168542312804605
2017-03-02,4.118245458573327
2017-03-03,4.453451484271156
2017-03-04,4.070358883473637
2017-03-05,3.352060256978289
2017-03-06,3.495719982277359
2017-03-07,3.7830394328754977
2017-03-08,3.878812583074878
2017-03-09,3.735152857775808
2017-03-10,4.788657509968985
2017-03-11,4.6928843597696055
2017-03-12,3.352060256978289
2017-03-13,3.5914931324767387
2017-03-14,3.2562871067789096
2017-03-15,3.2084005316792195
2017-03-16,3.16051395657953
2017-03-17,3.352060256978289
2017-03-18,3.9266991581745674
2017-03-19,3.5914931324767387
2017-03-20,3.2562871067789096
2017-03-21,3.2562871067789096
2017-03-22,3.3041736818785994
2017-03-23,3.11262738147984
2017-03-24,3.3041736818785994
2017-03-25,3.3999468320779793
2017-03-26,3.16051395657953
2017-03-27,3.0647408063801507
2017-03-28,2.921081081081081
2017-03-29,2.9689676561807707
2017-03-30,2.729534780682321
2017-03-31,2.777421355782011
2017-04-01,3.0630680507497114
2017-04-02,2.9918339100346016
2017-04-03,3.1343021914648213
2017-04-04,3.2055363321799306
2017-04-05,2.956216839677047
2017-04-06,3.098685121107266
2017-04-07,3.098685121107266
2017-04-08,3.0274509803921568
2017-04-09,2.849365628604383
2017-04-10,2.956216839677047
2017-04-11,3.27677047289504
2017-04-12,2.956216839677047
2017-04-13,3.1343021914648213
2017-04-14,2.849365628604383
2017-04-15,2.8137485582468282
2017-04-16,2.8137485582468282
2017-04-17,2.9205997693194923
2017-04-18,3.3836216839677045
2017-04-19,2.9918339100346016
2017-04-20,2.9918339100346016
2017-04-21,3.098685121107266
2017-04-22,2.956216839677047
2017-04-23,2.635663206459054
2017-04-24,2.9205997693194923
2017-04-25,3.3836216839677045
2017-04-26,3.490472895040369
2017-04-27,3.5617070357554783
2017-04-28,3.5260899653979236
2017-04-29,3.2411534025374853
2017-04-30,3.3123875432525947
2017-05-01,3.589071698113207
2017-05-02,4.078490566037735
2017-05-03,4.078490566037735
2017-05-04,5.057328301886791
2017-05-05,4.731049056603772
2017-05-06,4.2416301886792445
2017-05-07,3.9153509433962257
2017-05-08,4.404769811320754
2017-05-09,5.38360754716981
2017-05-10,4.894188679245282
2017-05-11,5.70988679245283
2017-05-12,6.525584905660376
2017-05-13,7.015003773584905
2017-05-14,5.70988679245283
2017-05-15,7.9938415094339605
2017-05-16,7.015003773584905
2017-05-17,5.873026415094338
2017-05-18,5.38360754716981
2017-05-19,5.70988679245283
2017-05-20,5.70988679245283
2017-05-21,6.362445283018866
2017-05-22,10.277796226415091
2017-05-23,10.930354716981128
2017-05-24,12.235471698113205
2017-05-25,16.31396226415094
2017-05-26,12.888030188679242
2017-05-27,10.440935849056602
2017-05-28,7.504422641509433
2017-05-29,7.341283018867923
2017-05-30,7.504422641509433
2017-05-31,7.341283018867923
2017-06-01,7.453793103448275
2017-06-02,6.53483230987246
2017-06-03,6.432725555030704
2017-06-04,5.82008502598016
2017-06-05,6.636939064714218
2017-06-06,9.802248464808692
2017-06-07,8.37275389702409
2017-06-08,7.147472838923004
2017-06-09,7.147472838923004
